forum_url,subject_num_answer,post_title,post_user,subject_title,post_date,post_text,subject_url,forum_title,subject_user,subject_date
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",yee21,"Quiero bajar de peso, estoy desesperada!!! ",30 de junio de 2010 a las 11:50,"Hola!
hola!! hay muchos lugares donde en farmacias y hervoristerias tienen contratada ciertos dias una medica dietista, pregunta por los lugares donde vives, son unas dietas sanisimas y te hacen bajar peso de muy buen modo, ademas no son medecinas exactamente si no infusiones de hiervas.. tu le dices de lo que mas quieres perder y ella te ponen una dieta para ti...
Si no, ve al medico, quizas sea retencion de liquidos, tu no te preocupes, tampoco estas muy pasada de peso, y el medico tambien te puede mandar dietas o a un especialista en caso que no te convezca lo de la hervosteria...
No te preocupes, y piensa que aunque tengas panzilla, eres unica en el mundo
Espero haberte ayudado... Saludos, besos y alegriaaa!!!",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,21,Sirope de savia,dayoda,Sirope de savia,5 de mayo a las 15:32,"Bueno espera a mañana a ver qué tal te encuentras y si se te hace pesado pues haz solo 7 días. Yo el único momento en que lo paso mal es haciendo la comida para el resto de la familia, pero bueno.... al final todo tiene su recompensa.
Yo igual, a parte delsirope un par de infusiones más... Q infusión tomas tu para el al baño? Es que una vez tome una y me sentí fatal, por eso lo del café",http://salud.enfemenino.com/foro/sirope-de-savia-fd4826026,Salud,maerc,9 de mayo a las 9:47
http://salud.enfemenino.com/foro/all,21,Sirope de savia,dayoda,Sirope de savia,ayer a las 10:26,Buenos días! Que tal te encuentras?,http://salud.enfemenino.com/foro/sirope-de-savia-fd4826026,Salud,maerc,9 de mayo a las 9:47
http://salud.enfemenino.com/foro/all,21,Sirope de savia,maerc,Sirope de savia,ayer a las 12:23,Buenos días!! Pues muy bienn! Al final no lo dejé y ya estoy en el dia 9!! Ahora ys solo bajo 100gr estoy 57.7kg. Tu que tal??,http://salud.enfemenino.com/foro/sirope-de-savia-fd4826026,Salud,maerc,9 de mayo a las 9:47
http://salud.enfemenino.com/foro/all,21,Sirope de savia,dayoda,Sirope de savia,ayer a las 14:14,"Q bien!! Me alegro!! Yo también sigo con el ayuno... ya nos queda nada
. Voy bien, aunque ayer me bajo la regla y no baje nada
, pero bueno... hoy 300 gr. Imagino q voy más lenta por eso... a ver si luego en los días de transición bajo otro poquito.",http://salud.enfemenino.com/foro/sirope-de-savia-fd4826026,Salud,maerc,9 de mayo a las 9:47
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",juditmayol,"Quiero bajar de peso, estoy desesperada!!! ",1 de julio de 2010 a las 9:35,"Hola
Hola!
No tienes sobrepeso!
De todos modos voy a ofrecerte un curso en el que nseñan a alimentarse bien y con el que podras adelgazar, tengo una invitacion para el lunes a las 22 si estas interesad contacta conmigo
juditmayol@hotmail.com",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",palomilla34,"Quiero bajar de peso, estoy desesperada!!! ",14 de julio de 2010 a las 20:02,"Hola
Ssabes? yo creo que no estas gorda... osea son unos kilos arribita de tu peso dieal para mi estas en el promedio ehh!!!
A veces cuando me siento triste trato de arreglar mi persona, es decir, ponerme los zapatos que mas me gustan, la ropa que mas me agrada, pintarme y de verdad te sientes mejor.
Por otro lado, si ya saben que te molesta que te deigan que estas llenita lo van a seguir haciendo ehh.",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",centroherbal,"Quiero bajar de peso, estoy desesperada!!! ",30 de julio de 2010 a las 16:38,"Me ofrezco a ayudarte
Hola Sayuri: te cuento. Si quieres decir ""basta ya"" a tu obesidad, con un método eficaz SIN poner en riesgo tu salud, solo tienes que hacer lo que te explico a continuación:
Llama al Centro de Nutrición Herbal (637274623), y te haremos un estudio nutricional COMPLETAMENTE gratuito. Si prefieres que seamos nosotros quienes te llamemos para realizarte este estudio nutricional a través del teléfono, pues manda un correo a contacto@centrodenutricionherb al.com. El siguiente paso es hacértelo llevar a tu casa completamente gratis.
En función de ese estudio nutricional, en el que tendrás que decirnos tus medidas de cintura, cadera y muñeca justo el día del estudio o un día antes, te diremos qué tipo de tratamiento necesitas. En este mundo hay mucha picaresca, y por eso Sayuri, te digo que confíes en nosotros, que somos profesionales que trabajamos con la marca Herbalife. ¿La conoces? y lo mejor es que no tiene efecto rebote porque te mandamos un tratamiento de mantenimiento durante un tiempo. Además, te damos una tarjeta de puntos en el que irás acumulando puntos para compras en cualquier producto del Centro. No somos el típico centro que te manda cientos de cosas para vender más, te garantizo resultados en la primera semana, te regalamos muestras y nos preocupamos por que cumplas con el tratamiento.
www.centrodenutricionherbal.co m aquí verás los productos de nutrición y de belleza.
Mucha suerte y te acordarás de mis palabras",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",antonimia,"Quiero bajar de peso, estoy desesperada!!! ",4 de agosto de 2010 a las 16:35,"Hola
Mirá. no hay recetas mágicas y si aparece alguna que aparenta serlo, desconfiá.
Lo que hay que hacer es acostumbrarse a comer más sano.
Empezá por eliminar los hidratos de carbono casi en totalidad, es decir: chau pan, chau galletitas, chau pastas, chau masas.
No grasas ni fritos, está de más decirlo, creo.
Empezá a hacer una dieta rica en verduras y frutas, comé frutas cuando te de hambre, o yogur descremado. Podés comer una tostada por día o dos, 2 galletitas a lo sumo, pero si querés resultados rápidos, tratá de no comer al principio y cuando hayas adelgazado empezá a incorporar de a poquito algo de hidratos.
Eso sí, no te olvides de la variedad, todos los días dos verduras diferentes y 2 o 3 frutas diferentes, naranja todos los días, si se puede después de comer, mejor.
Tampoco dejes de lado la leche o yogur, importantísimo para que tu metabolismo no se resienta por falta de nutrientes.",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",preocupada284,"Quiero bajar de peso, estoy desesperada!!! ",12 de agosto de 2010 a las 21:40,"Holaa, únete!!
yo estoy en las mismas que tú tengo 1o kilos demás y antes estaba animada a ir al gimnasio con mis amigas pero me mudé con mi novio a otra ciudad y no tengo amigas, esto me desanima un montón pero se me ha ocurrido la idea de hacer un un club-blog solo para chicas para trazarnos la meta de bajar kilos, que eso creo que nos va a motivar muchísimo. he publicado en en este mismo foro sobre como va, si te interesa busca el post con mi nombre o búcalo por el titulo siguiente, "" quiero bajar 10 kilos pero yo sola me desanimo, voy hacer un club para chicas por internet, quien se une?""  pásate por ahí ya que será algo divertido y al mismo tiempo estaremos motivadas a bajar de peso además de que haremos nuevas amistades entre chicas y compartiremos fotos de nuestras comidas sanas para adelgazar  ^_^",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",wellnes,"Quiero bajar de peso, estoy desesperada!!! ",12 de agosto de 2010 a las 22:36,"Consejo
¡¡¡Hola!!!
Yo hago deporte y como bien para eso. Antes de hacer deporte, tomo OHM y media hora antes de comer y de cenar, tomo FIT. Los puedes ver y comprar en esta tienda online:
http://www.geltienda.com/espanol/
Mucha suerte.",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",centronaturaliris,"Quiero bajar de peso, estoy desesperada!!! ",16 de agosto de 2010 a las 12:01,"Visita mi web
HOLA, YO PUEDO AYUDARTE
TE INVITO A VISITAR MI PAGINA WEB, DONDE ENCONTRARAS INFORMACION SOBRE SALUD Y BELLEZA NATURAL, ADEMAS PUEDES REALIZAR CONSULTAS , REALIZO UN ESTUDIO PERSONALIZADO Y TE ACONSEJO TOTALMENTE GRATIS. VISITAME Y DEJAME TUS COMENTARIOS
WWW.PILARDELANAVA.TK",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",manolo2241,"Quiero bajar de peso, estoy desesperada!!! ",20 de agosto de 2010 a las 16:41,"Bajar peso
Puedes bajar peso de manera lenta, y con complementos dieteticos como siken, bimanan pro, optifast, que contienen altas dosis de proteinas y pocas grasas. Pero si quieres bajar tantos quilos ponte en manos de un endocrino.
celorriofarma.com",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",kiruh,"Quiero bajar de peso, estoy desesperada!!! ",21 de agosto de 2010 a las 5:55,"Hola no te desesperes
Creo que muchas nos hemos sentido asi mas de alguna vez... en tu situacion veo que si haces ejercicio lo que pasa es que no debes hacer el mismo ejercicio siempre... un instructor me dijo que debemos ejercitar nuestro cuerpo trabajando parte por parte y mezclado... ejemplo un dia piernas... otro brazos y abdomen... y otro cintura y piernas.. etc... deberias tratar de hacer ejercicios exactamente para la parte que quieres bajar... y quizas cambiar tu alimentacion... no digo dieta sino cambiar o alternar alimentos...inteta y poco a poco veras resultados... suerte",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",maikab,"Quiero bajar de peso, estoy desesperada!!! ",29 de septiembre de 2010 a las 14:45,"Nutrilite
El programa Soluciones para una Vida Equilibrada de Amway se ha concebido y desarrollado con el apoyo de la Dra. Claudia Osterkamp y el Instituto de Salud Nutrilite (ISN).
Este programa de control del peso cumple con los requisitos nutricionales desarrollados por el Instituto de Salud Nutrilite y se ha revisado por el Consejo Científico Consultivo.
El Programa SVE
Este programa es tu oportunidad para disfrutar de un nuevo nivel de bienestar y vitalidad. Todo empieza con un simple paso: con la introducción de algunos pequeños cambios y su integración en tu propio estilo de vida.
La combinación de sustitutivos de las comidas (la Crema en Polvo POSITRIM de NUTRILITE) con alimentos cotidianos, para garantizar el aporte recomendado de todos los nutrientes fundamentales, es un sistema flexible gracias al cual no tendrás que renunciar a los restaurantes, las fiestas y las celebraciones.
Puede que para algunas personas la pérdida de peso sea el objetivo principal, pero el estado general de salud resulta tanto o más importante. Una buena forma física no se define en relación con un tipo de cuerpo en particular, ni tampoco con marcas físicas o atléticas de ningún tipo, sino que se trata de un estado que ayuda a llevar una vida productiva y sana. Por eso se incluyen distintos tipos de tablas de ejercicio, diseñadas para adaptarse a las aptitudes y preferencias de cada persona.
El programa de Soluciones para una Vida Equilibrada de Amway (SVE) puede ofrecerte resultados lentos pero constantes para la pérdida de peso y enseñarte conceptos como la ingesta de energía frente al gasto energético, el valor nutricional de los alimentos y tus propias necesidades alimenticias",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",monseratita1,"Quiero bajar de peso, estoy desesperada!!! ",29 de septiembre de 2010 a las 22:39,"Una dieta balanceada es tu mejor opcion...
Hola, lo mejor para estos casos, es tener una dieta balanceada, ya que dejar de comer no puedes, y el ejercicio es solo un complemento, pero bueno, existe un producto muy completo donde te dan las herramientas para convertir tus comidas diarias en comida saludable tan solo con cambiar algunos ingredientes. En otras palabras no dejas de comer un alimento especifico, sino que cambias alguno de sus componentes y sigues comiendo igual, bueno pero no te aburro mas puedes verlo tu misma y si te interesa, pues adelante....
visita este link
http://086937mjnbpf-arz1lu5flpbid.hop.clickbank.ne t/
un saludo, espero te ayude",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",ormigatomik,"Quiero bajar de peso, estoy desesperada!!! ",30 de septiembre de 2010 a las 14:40,"Hola, que tal? Soy dietista y lo primero que creo que debes hacer es tomarte las cosas con un poquito de calma. He hecho mis cálculos y no estás en sobrepeso, tienes un peso saludable. Te recomiendo que hagas natación o algo que te guste y se te moldeará la figura y verás que bien. Por supuesto, te recomiendo que comas de todo, especialmente verduras, frutas y pescado. Si aún así sigues preocupada, ponte en contacto con un dietista-nutricionista que son los especialistas en este tema, si no puedes consulta con tu médico de cabecera. Sobre todo, estate tranquila, ya que la ansiedad y los nervios nos hacen comer más de lo que necesitamos. Tampoco te fijes mucho en las fotos, ya que éstas siempre aumentan. Preocupate en divertirte y en mostrar tu personalidad ya que ésta es única e irrepetible. Saludos. Ana.",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",lofresco,"Quiero bajar de peso, estoy desesperada!!! ",2 de octubre de 2010 a las 8:46,"Bajar de peso
Visita esta página, te dará algunos consejos sobre dietas para reducir peso:
http://www.facebook.com/group.php?gid=97099266699&v=wall&ref=ts#!/group.php?gid=97099266699&ref=ts
Saludos",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",cosasdebotica,"Quiero bajar de peso, estoy desesperada!!! ",3 de octubre de 2010 a las 22:50,"La dieta de la zona es una buena solución
Hola, he visto tu comentario y he decidido escribirte. En vez de pensar en dieta tienes que pensar en estilo de vida. Una alimentación saludable con un poco de actividad física te va a venir muy bien, vas a adelgazar y te vas a sentir bien. Pero no pienses en dietas para una semana o para seis meses, piensa en ""que el alimento sea tú medicina"".
Te pongo el enlace a mi blog donde explico la dieta que yo recomiendo en mi farmacia: es la dieta de la zona. http://cosasdebotica.blogspot.com/2009/10/enerzona-en-que-consiste-la-dieta-de-la.html",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",elvira675,"Quiero bajar de peso, estoy desesperada!!! ",17 de octubre de 2010 a las 2:33,"Bajar de peso
Lo primero de todo decirte que no estes triste ni deprimida porque eso no te va a ayudar.  Te recomiendo que hagas algo de deporte si no lo haces ya que esto te ayudará mucho a controlar tu estado animico,  que cuides mucho tu alimentación y elimines de tu dieta la comida basura.
Hay un producto que se llama FIT 100% natural que te puede ayudar a quemar grasas y a adelgazar, pero lo más importante de todo es que hagas deporte y que tengas una actitud positiva.
Fit lo puedes encontrar en :www.nutregel.com/mgb",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",enologa,"Quiero bajar de peso, estoy desesperada!!! ",26 de octubre de 2010 a las 14:54,"Tenia tu mismo problema
Hola sayuri: Me hace gracia porque a mí me pasaba lo mismo que a ti y peso y mido lo mismo que tú. Tambien me decian que no estaba gorda pero yo me veía horrible. En el centro al que voy me dieron una dieta como el pronocal pero que vale la mitad de precio y se llama nutrietica. Me hicieron hacer un análisis de sangre para ver si era aconsejable  o no hacer la dieta y a los pocos días ya tenía el tratamiento que consiste en sobres de comida salada y dulce y batidos (muy buenos) A la 1 semana podía alternarlos con ensaladas, verduras  y pollo o carne, por lo que no me ha resultado nada difícil. El tratamiento ha durado 20 días y he perdido 6Kg. sin esfuerzo. Yo estoy encantada y te animo a que lo pruebes.",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",alep21,"Quiero bajar de peso, estoy desesperada!!! ",28 de octubre de 2010 a las 5:51,"Alejandra p
te puedo ayudar con un remedio casero consiste en tomar todas la mañanas  un vaso de agua con 2 gotitas de limon en ayunas o tambien puedes sacarle la cascara a 8 naranjas y ponerla a hervir en un litro de agua hasta que se consuma y quede medio litro te lo tamas en las mañanas y veras los resdultados espero haberte ayudado....",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,162,"Quiero bajar de peso, estoy desesperada!!! ",meizitangvenezuela,"Quiero bajar de peso, estoy desesperada!!! ",31 de octubre de 2010 a las 22:20,"Distribuidores meizitang en venezuela adelgaza
http://www.wix.com/nita_hernandez/meizitang_natural_herbal",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-estoy-desesperada-fd1226183,Salud,sayury10,9 de mayo a las 8:52
http://salud.enfemenino.com/foro/all,64,E.coli.. en orina !!  bacteria dificil de erradicar,mgtagutzg,E.coli.. en orina !!  bacteria dificil de erradicar,28 de agosto de 2016 a las 23:37,"Curada de e.coli
Disculpa  donde conseguiste el medicamento. Qué  laboratorio lo produce y cuanto tiempo lo tomaste?",http://salud.enfemenino.com/foro/e-coli-en-orina-bacteria-dificil-de-erradicar-fd1244914,Salud,janhug,9 de mayo a las 8:00
http://salud.enfemenino.com/foro/all,64,E.coli.. en orina !!  bacteria dificil de erradicar,zaylu1,E.coli.. en orina !!  bacteria dificil de erradicar,25 de enero de 2014 a las 21:28,"E.coli
Sufrí con la cistitis por escherichia coli y la erradiqué con Nitrofurantoína",http://salud.enfemenino.com/foro/e-coli-en-orina-bacteria-dificil-de-erradicar-fd1244914,Salud,janhug,9 de mayo a las 8:00
http://salud.enfemenino.com/foro/all,64,E.coli.. en orina !!  bacteria dificil de erradicar,kether29,E.coli.. en orina !!  bacteria dificil de erradicar,8 de febrero de 2012 a las 23:49,"Hola yo si me cure!!
pues un año tarde con esas mugres infecciones y miis estudios dieron e.coli en vaginal y en orina y fui a muchos medicos y urologos y tome diferentes tratamientos y nada hasta que fui con otro urologo y el me receto 10 inyecciones de amikacina y aparte ovulos por que me dij o que siempre que se este combatiendo la bacteria en orina tambien tienes que atacarla en la vagina(aunque no sientas nada de molestias en la vagina) y me receto una pomada de garamicina para que me pusiera dos veces al dia en la uretra esta seria para usar como barrera para no reinfectarse, despues de ir al baño me tengo que lavar bien y volver a poner la pomada esta pomada es de por vida, igual el asearte despues de ir al baño, orinar cada tres horas maximo y aunque no lo creas despues de volerme hacer estudios salio negativo....pero me quedo todavia un poco de dolor al orinar, pero eso es por que se afectan los nervios de la vejiga y la uretra por la infeccion...yo por tonta deje de usar la pomada 3 dias por que viaje y me volvi a enfermar pero no igual que antes, pero volvere hacer mi rutina de la pomada y no la dejare....espero que te haya servido mi consejo....ah ojo usa la pomada solo en la uretra no en el orificio vaginal o dañaras la flora que nos proteje de infecciones vaginales...y esa vacteria no se elimina completamente del organismo por que todos las tenemos.... el problema es cuando por mal aseo se pasan a la uretra eso es cuando crea esas horribles infecciones........suerte!",http://salud.enfemenino.com/foro/e-coli-en-orina-bacteria-dificil-de-erradicar-fd1244914,Salud,janhug,9 de mayo a las 8:00
http://salud.enfemenino.com/foro/all,64,E.coli.. en orina !!  bacteria dificil de erradicar,lyn1253,E.coli.. en orina !!  bacteria dificil de erradicar,19 de enero de 2012 a las 17:02,"Creo que por lo pronto no hay cura , pero si fe.
hola soy lyn de estados unidos sabes yo paso por lo mismo desde ase 15 anos que me la detectaron por primera ves  la bacteria y hasta la fecha sigo teniendo el mismo problema y ya un poco mas agrabado porque ahora ya tengo retension de otina de 58 ml  y estoy muy preocupada . Cuidate",http://salud.enfemenino.com/foro/e-coli-en-orina-bacteria-dificil-de-erradicar-fd1244914,Salud,janhug,9 de mayo a las 8:00
http://salud.enfemenino.com/foro/all,64,E.coli.. en orina !!  bacteria dificil de erradicar,kether29,E.coli.. en orina !!  bacteria dificil de erradicar,8 de febrero de 2012 a las 23:49,"Hola yo si me cure!!
pues un año tarde con esas mugres infecciones y miis estudios dieron e.coli en vaginal y en orina y fui a muchos medicos y urologos y tome diferentes tratamientos y nada hasta que fui con otro urologo y el me receto 10 inyecciones de amikacina y aparte ovulos por que me dij o que siempre que se este combatiendo la bacteria en orina tambien tienes que atacarla en la vagina(aunque no sientas nada de molestias en la vagina) y me receto una pomada de garamicina para que me pusiera dos veces al dia en la uretra esta seria para usar como barrera para no reinfectarse, despues de ir al baño me tengo que lavar bien y volver a poner la pomada esta pomada es de por vida, igual el asearte despues de ir al baño, orinar cada tres horas maximo y aunque no lo creas despues de volerme hacer estudios salio negativo....pero me quedo todavia un poco de dolor al orinar, pero eso es por que se afectan los nervios de la vejiga y la uretra por la infeccion...yo por tonta deje de usar la pomada 3 dias por que viaje y me volvi a enfermar pero no igual que antes, pero volvere hacer mi rutina de la pomada y no la dejare....espero que te haya servido mi consejo....ah ojo usa la pomada solo en la uretra no en el orificio vaginal o dañaras la flora que nos proteje de infecciones vaginales...y esa vacteria no se elimina completamente del organismo por que todos las tenemos.... el problema es cuando por mal aseo se pasan a la uretra eso es cuando crea esas horribles infecciones........suerte!",http://salud.enfemenino.com/foro/e-coli-en-orina-bacteria-dificil-de-erradicar-fd1244914,Salud,janhug,9 de mayo a las 8:00
http://salud.enfemenino.com/foro/all,64,E.coli.. en orina !!  bacteria dificil de erradicar,yenifer300,E.coli.. en orina !!  bacteria dificil de erradicar,20 de febrero de 2012 a las 18:47,"Iguaal
bueno pues yo llevo 10 años con esa enfermedad y he sufrido terrible y ni siquiera se como se llama la bacteria que me afecta pues siempre todos los examenes salen normales",http://salud.enfemenino.com/foro/e-coli-en-orina-bacteria-dificil-de-erradicar-fd1244914,Salud,janhug,9 de mayo a las 8:00
http://salud.enfemenino.com/foro/all,64,E.coli.. en orina !!  bacteria dificil de erradicar,mcp1985,E.coli.. en orina !!  bacteria dificil de erradicar,11 de junio de 2012 a las 7:58,"E coli
Hola! me gustaria que me contastes mas en  tu caso en particular con la bacteria y que sintomas tienes, a mi me ha salido en mi ultimo urocultivo por cistitis despues de relaciones, el caso es que llevo despues de antibiotico un mes con molestias, cuando estoy con el antibiotico noto mejoria pero es como que no me acabase de curar, estoy esperando un segundo urocultivo a ver que sale... a ver si sigue ahí... un saludo",http://salud.enfemenino.com/foro/e-coli-en-orina-bacteria-dificil-de-erradicar-fd1244914,Salud,janhug,9 de mayo a las 8:00
http://salud.enfemenino.com/foro/all,64,E.coli.. en orina !!  bacteria dificil de erradicar,nicolae7,E.coli.. en orina !!  bacteria dificil de erradicar,1 de febrero de 2013 a las 18:51,"A ver si erradicamos las bacterias de la orina!!!
Eso dicen, que es muy difícil de erradicar. Pero me he propuesto quitármela de en medio como sea.
A mí me parece que lo mejor es hacer una dieta rica en todos los alimentos que se la carguen y eliminar todos los alimentos que la den de comer. Claro, que habría que averiguar cuánto tiempo vive incluyendo el tiempo de vida de los huevos o larvas que ponga la bacteria esta.
Para erradicarla son buenos los cítricos, el zumo de arándano, el lapacho o Pau D'arco (es una corteza, lo venden en comprimidos en herbolarios), el rábano picante, jengibre, los berros, el extracto de semilla de uva...   y beber mucha agua para que corra de largo sin hacer nido.
También la mitigan las infusiones de Cola de Caballo, Tomillo, Jengibre, Hinojo, Caléndula, Manzanilla y Grama.
Se alimenta de azúcar en todas sus formas (glucosa, fructosa, lactosa) y levaduras.
A ver quién es capaz!!",http://salud.enfemenino.com/foro/e-coli-en-orina-bacteria-dificil-de-erradicar-fd1244914,Salud,janhug,9 de mayo a las 8:00
http://salud.enfemenino.com/foro/all,64,E.coli.. en orina !!  bacteria dificil de erradicar,bananiux,E.coli.. en orina !!  bacteria dificil de erradicar,16 de febrero de 2013 a las 1:09,"Hola vi tu comentario
Espero q estes bien, aunq ya tien un año me gustaria platicar sobre esa bacteria ya que a mi me dio y me subio a los riñones, por 3 meses, ahora dicen que estoy bien.",http://salud.enfemenino.com/foro/e-coli-en-orina-bacteria-dificil-de-erradicar-fd1244914,Salud,janhug,9 de mayo a las 8:00
http://salud.enfemenino.com/foro/all,64,E.coli.. en orina !!  bacteria dificil de erradicar,janhug,E.coli.. en orina !!  bacteria dificil de erradicar,24 de junio de 2013 a las 5:34,"E.coli
Esta Bacteria no se elimina jamas.. Queda por alli rondando y cuando se ingiere azucares, lactosas y sobre todo por las noches ella vuelve a alterarse, lo mejor es consumir arandanos y todo lo q te aconsejen y agua abundante, muchisima agua y no aguantar las ganas de orinar, el aguantar las ganas es fatal, enseguida reaparece.. Espero haberles ayudado.. Saludos",http://salud.enfemenino.com/foro/e-coli-en-orina-bacteria-dificil-de-erradicar-fd1244914,Salud,janhug,9 de mayo a las 8:00
http://salud.enfemenino.com/foro/all,64,E.coli.. en orina !!  bacteria dificil de erradicar,amajua,E.coli.. en orina !!  bacteria dificil de erradicar,24 de junio de 2013 a las 16:27,"En contra de e. coli
Hola chicas, yo no sé si la bacteria se elimina o no puesto que he cargado con ese problema durante mucho tiempo y cuando tomo un antibiotico me ayuda pero regresa muy rápido, de un tiempo a la fecha no he tenido problemas (un año aproximadamente). Leí de un producto en internet que es un suplemento (no es antibiotico) el cual lo estuve tomando por casi 1 mes que fue lo que me recomendaron (esto como complemento al antibiotico). Desde que empecé con la toma de este suplemento casi de inmediato los síntomas se calmaron y poco a poco ya no me dieron otra vez. Este es el periodo más largo que he tennido sin ninguna molestia. No escribo el nombre de este suplemento porque no se si esta prohibido o no. Solo quiero compartir mi experiencia y poder servir de algún tipo de ayuda. Saludos y animo",http://salud.enfemenino.com/foro/e-coli-en-orina-bacteria-dificil-de-erradicar-fd1244914,Salud,janhug,9 de mayo a las 8:00
http://salud.enfemenino.com/foro/all,64,E.coli.. en orina !!  bacteria dificil de erradicar,spartanka1,E.coli.. en orina !!  bacteria dificil de erradicar,1 de julio de 2013 a las :09,"Hay una vacuna
Hay una vacuna llamada UROVAXOM , es cara y aún no la probé xq la ignorancia de los médicos es increible y no me la recetaron, cada vez que les pregunto me miran con cara rara y luego me dicen que deberían checar en el Vademecum. Existe la vacuna y la mayoría lo ignora!!. Sale $500 argentinos (100 dólares) son 30 pastillas, una al día y se toma durante 3 meses",http://salud.enfemenino.com/foro/e-coli-en-orina-bacteria-dificil-de-erradicar-fd1244914,Salud,janhug,9 de mayo a las 8:00
